timestamp,timestep,abdomen_x,abdomen_y,abdomen_z,right_hip_x,right_hip_y,right_hip_z,left_hip_x,left_hip_y,left_hip_z,exo_D6Joint0:0,exo_D6Joint0:1,exo_D6Joint0:2,neck_x,neck_y,neck_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_knee,left_knee,exo_right_hip:0,exo_right_hip:1,exo_right_hip:2,exo_left_hip:0,exo_left_hip:1,exo_left_hip:2,right_elbow,left_elbow,right_ankle_x,right_ankle_y,right_ankle_z,left_ankle_x,left_ankle_y,left_ankle_z,exo_right_knee,exo_left_knee
0.18333334289491177,19,-3605.541015625,-1470.6201171875,-279.12103271484375,-448.955322265625,-456.079345703125,559.279052734375,-2861.541259765625,-550.955078125,1842.438720703125,6511.251953125,5862.427734375,-62723.46875,78.2515869140625,47.77691650390625,0.14898681640625,611.899169921875,630.93115234375,-1041.759765625,2985.8583984375,-2172.570556640625,-286.170166015625,0.0,0.0,-1711.8037109375,-6037.2451171875,6964.6884765625,1566.52587890625,9787.5009765625,3047.279541015625,0.0,0.0,790.2482299804688,-228.0625,-23.6781005859375,1018.0908813476562,-18.16064453125,-250.296630859375,370.808349609375,-7477.92578125
0.1916666766628623,20,-8005.658203125,-1690.12451171875,-2615.865966796875,-832.888671875,-1902.651123046875,-1485.72216796875,-2451.9482421875,6023.447265625,377.4697265625,8737.732421875,3272.9501953125,-65242.93359375,6.2285614013671875,405.11761474609375,-6.96331787109375,868.2039794921875,4978.7080078125,588.454833984375,717.654296875,-2131.95458984375,-3459.42724609375,0.0,0.0,-1460.64697265625,-1649.660888671875,9100.4130859375,2499.164794921875,7005.39453125,1454.441650390625,0.0,0.0,1403.51220703125,-403.30029296875,-1479.5478515625,441.093017578125,-1073.48828125,-2074.59619140625,-2405.6083984375,-9169.1611328125
0.20000001043081284,21,-3769.732421875,-2274.600341796875,-1361.977294921875,506.44366455078125,-561.661376953125,805.2178955078125,-1060.488525390625,1694.4814453125,1301.914794921875,8402.228515625,13289.064453125,-56178.2265625,94.59422302246094,61.529083251953125,34.9176025390625,1047.38134765625,1128.41796875,-1442.19677734375,1953.107421875,-1838.71826171875,-5.4827880859375,0.0,0.0,-1369.14453125,-2666.29541015625,5038.34912109375,957.0723266601562,1871.7861328125,1081.036865234375,0.0,0.0,850.1268920898438,-50.68310546875,25.001220703125,1168.252197265625,-189.8935546875,-421.491455078125,44.19677734375,-3939.828125
0.20833334419876337,22,-4751.4326171875,350.888916015625,-3999.461181640625,-1287.3409423828125,-1432.902099609375,-1121.78125,-2775.588134765625,6219.7451171875,-889.802490234375,25278.470703125,8753.73828125,-66129.375,-20.431236267089844,312.76312255859375,-32.2470703125,3578.498046875,4831.2900390625,-1110.500244140625,-22.95947265625,-376.472412109375,-4588.6904296875,0.0,0.0,-317.154052734375,-822.67578125,4471.109375,2888.54833984375,-1441.7451171875,1003.273193359375,0.0,0.0,1724.397705078125,250.336669921875,-464.67041015625,373.45428466796875,437.23193359375,-1742.89794921875,-188.89013671875,-3514.0849609375
0.2166666779667139,23,-3175.248046875,-1897.323486328125,-1007.62841796875,125.39449310302734,-859.86669921875,12.39434814453125,-746.1622314453125,1879.2734375,230.951904296875,29411.916015625,6456.5498046875,-62303.43359375,124.0869140625,79.699951171875,20.5758056640625,1965.164794921875,1213.6845703125,-1382.15185546875,235.521728515625,-1368.889404296875,266.6005859375,0.0,0.0,-314.340576171875,-574.7552490234375,3238.50390625,2852.974853515625,-2762.3642578125,2053.51220703125,0.0,0.0,782.09130859375,11.1796875,117.029296875,1169.416015625,-186.3154296875,-503.099609375,-312.984375,-1106.873046875
0.22500001173466444,24,-2733.595703125,-1921.751953125,-5574.97314453125,-1693.704345703125,-1634.09326171875,-1088.19287109375,-3095.6064453125,5319.513671875,-2125.32568359375,48071.0703125,2873.193359375,-68561.1171875,-66.72108459472656,276.0808410644531,205.28826904296875,4154.2314453125,2714.9638671875,-3114.33154296875,734.251953125,-134.897216796875,-4281.11669921875,0.0,0.0,-185.14697265625,1076.05126953125,1399.44580078125,3994.458984375,-5531.404296875,2038.076904296875,0.0,0.0,911.8215942382812,1118.1717529296875,-1083.80859375,875.1006469726562,767.00341796875,-1521.4462890625,249.67578125,-2736.5537109375
0.23333334550261497,25,-2215.12109375,-1651.567626953125,-854.96875,-263.7579345703125,-828.65478515625,-466.6690368652344,8.298828125,2064.591796875,-778.4310302734375,52213.16015625,6485.22216796875,-64501.33203125,101.39498138427734,57.15849304199219,4.364715576171875,2580.206787109375,546.986328125,-1304.7891845703125,-681.267822265625,-307.4991455078125,3.5380859375,0.0,0.0,115.43994140625,351.13134765625,2167.2333984375,3930.14013671875,-7513.6826171875,1734.3150634765625,0.0,0.0,748.294677734375,-19.5673828125,111.625244140625,1118.4808349609375,-138.479248046875,-585.07568359375,-381.771728515625,-33.8359375
0.2416666792705655,26,-1245.8271484375,-2396.331298828125,-5919.7802734375,-967.0191650390625,1706.0478515625,-1579.310546875,-1775.583251953125,1392.177734375,-3331.981201171875,67644.265625,5330.26953125,-58026.5625,-273.34124755859375,218.00088500976562,152.2461395263672,918.85888671875,2507.826171875,-3692.7470703125,491.6224365234375,-644.7923583984375,-4392.02685546875,0.0,0.0,-1551.7728271484375,2114.681884765625,1223.61767578125,4198.75634765625,-10827.970703125,3246.325927734375,0.0,0.0,399.08294677734375,1553.66845703125,-788.6083984375,912.4676513671875,1187.73974609375,-528.07763671875,1191.10986328125,-2249.2822265625
0.25000001303851604,27,-1935.341796875,-1395.099853515625,-800.7509765625,-240.8502197265625,-423.82470703125,-615.5933837890625,470.86767578125,732.6484375,-1358.972900390625,64671.51171875,6611.6953125,-49151.76171875,62.01800537109375,88.89462280273438,-44.95425796508789,2584.689208984375,397.7119140625,-1413.1417236328125,-809.6699829101562,427.37939453125,-548.064453125,0.0,0.0,-660.7091064453125,1640.8233642578125,146.96142578125,4746.42578125,-13038.2763671875,1197.201904296875,0.0,0.0,675.6553955078125,19.171842575073242,-19.989990234375,958.27392578125,-135.8306884765625,-538.742919921875,-281.281005859375,1987.3134765625
0.2583333468064666,28,-718.08642578125,-3606.474853515625,-5508.4443359375,-832.218994140625,1054.5174560546875,-1829.8779296875,618.1650390625,-4474.345703125,-1136.853271484375,72917.1484375,4980.171875,-45616.7109375,-199.450927734375,141.01992797851562,59.84517288208008,3469.083984375,239.458984375,-2357.1142578125,-1665.7357177734375,-1294.8984375,-5674.7822265625,0.0,0.0,-3174.833251953125,4681.140625,-319.45458984375,5243.7763671875,-14240.8125,2953.25732421875,0.0,0.0,423.22344970703125,207.96783447265625,-476.58056640625,814.0508422851562,1101.2950439453125,1039.7705078125,214.91888427734375,1484.8408203125
0.2666666805744171,29,-377.18310546875,-2279.9658203125,2.146484375,-287.201904296875,153.18316650390625,-1386.97900390625,940.765380859375,-1329.4150390625,-1152.93505859375,67499.3671875,9780.5146484375,-34031.39453125,31.2769775390625,81.06243896484375,-90.70758819580078,2280.67822265625,31.7138671875,-1265.20654296875,-975.163330078125,105.677734375,-1209.78125,0.0,0.0,-2710.548828125,4506.5029296875,-844.3154296875,3861.052490234375,-14851.681640625,-1994.1611328125,0.0,0.0,671.1732788085938,-93.83920288085938,-146.598388671875,616.6630249023438,-200.6234130859375,-492.4100341796875,-280.18023681640625,4062.4814453125
0.27500001434236765,30,359.88330078125,-5396.44580078125,-676.5361328125,82.59765625,-2314.597412109375,-705.3790283203125,924.760986328125,-4113.54052734375,-1674.120361328125,65883.609375,4320.33740234375,-21131.73828125,84.29486083984375,66.81112670898438,105.77064514160156,-332.7779541015625,32.4306640625,-2935.540771484375,1159.6226806640625,-2238.605712890625,-4826.7421875,0.0,0.0,-5014.8955078125,9108.80859375,-2566.239990234375,3509.736083984375,-13903.228515625,-2655.5263671875,0.0,0.0,563.1677856445312,372.5844421386719,-469.699462890625,275.1114501953125,1715.7449951171875,940.5739135742188,677.5494384765625,4379.685546875
0.2833333481103182,31,443.76025390625,-1869.5765380859375,-10.0830078125,15.19873046875,164.642578125,-1107.1298828125,386.6298828125,-479.93017578125,-474.12548828125,59456.6953125,14590.3974609375,-17741.748046875,-0.414337158203125,36.13067626953125,-63.87559509277344,1571.766357421875,115.8291015625,-894.13623046875,-669.2801513671875,455.802734375,-2029.833984375,0.0,0.0,-4052.6474609375,8632.1123046875,-2246.48583984375,3565.89892578125,-13985.369140625,-4529.8642578125,0.0,0.0,596.25341796875,-93.311279296875,-134.531982421875,173.56549072265625,-215.372314453125,-444.5822448730469,-467.04376220703125,6091.3720703125
0.2916666818782687,32,6734.94677734375,-5852.240234375,-1644.7236328125,-2610.739501953125,3861.51806640625,2269.33056640625,-5278.8623046875,-2813.671142578125,-372.139892578125,79266.4453125,57135.640625,-39296.9609375,-361.1161193847656,561.9130859375,343.056884765625,8.859725952148438,-1138.8876953125,-1062.140380859375,3009.74365234375,1348.320556640625,-3997.158203125,0.0,0.0,-7959.349609375,2226.064697265625,4356.5283203125,1242.1044921875,-17157.642578125,-8245.4296875,0.0,0.0,-620.2408447265625,-11356.3193359375,31.0908203125,-16186.07421875,25205.5859375,-2838.982177734375,1667.089111328125,6420.6787109375
0.30000001564621925,33,3434.462158203125,-1341.9638671875,1292.1640625,-1716.86083984375,-409.7646484375,-888.3255004882812,-4307.6318359375,6980.14208984375,1377.108154296875,66173.78125,62510.46484375,-50396.3671875,61.16693115234375,19.15997314453125,-58.70001220703125,1739.249267578125,318.37255859375,-514.518798828125,-707.20654296875,781.874755859375,-2363.9453125,0.0,0.0,-4462.6142578125,-2676.97705078125,9633.216796875,5170.19970703125,-14026.275390625,1028.642333984375,0.0,0.0,-268.4267578125,15.13232421875,182.3505859375,-7353.1328125,8977.09375,-2238.355224609375,-743.606689453125,-304.4560546875
0.3083333494141698,34,2585.55712890625,8632.205078125,-8584.4072265625,-3556.417724609375,568.746826171875,-4450.78466796875,-3191.063232421875,-303.4211730957031,-4924.12744140625,50959.80859375,68607.7421875,-68632.75,178.8612060546875,-1000.8778076171875,-312.09722900390625,10622.224609375,-4345.63134765625,-268.98583984375,-13084.1103515625,-4196.50830078125,539.9609375,0.0,0.0,-5083.2431640625,-10580.6435546875,18656.3515625,9268.8076171875,-13825.4140625,9389.0126953125,0.0,0.0,-4033.513671875,7256.521484375,1303.94189453125,-4207.263671875,12394.1474609375,-2527.38232421875,2783.802734375,-5466.9951171875
0.3166666831821203,35,155.490478515625,-721.449462890625,-340.6875,-147.1982421875,-409.621826171875,-1354.8922119140625,-1640.6708984375,199.35003662109375,-3691.312744140625,51388.859375,56975.78125,-41764.09765625,-85.67584228515625,51.469940185546875,-84.24775695800781,950.1396484375,-1994.79345703125,-1813.2890625,-1140.00732421875,-0.6650390625,-1238.2900390625,0.0,0.0,-2342.392822265625,-6025.63671875,13760.556640625,9264.6201171875,-12542.1630859375,1887.311767578125,0.0,0.0,-2574.19140625,3181.857666015625,-676.357421875,-4849.5732421875,11431.74609375,-1889.2890625,-1850.9853515625,-6718.4296875
0.32500001695007086,36,4624.5068359375,2068.10546875,-1124.009765625,-3645.20849609375,-2499.6728515625,-4499.52197265625,-2238.614990234375,-2391.855224609375,-6554.8232421875,30830.884765625,47796.47265625,-52726.15625,-142.61953735351562,-195.4754638671875,-10.666351318359375,-9316.55078125,-3231.502197265625,1698.9725341796875,12087.478515625,2688.47509765625,-220.0654296875,0.0,0.0,1336.308349609375,-5777.54248046875,15410.5234375,12496.4248046875,-10828.66796875,5826.015625,0.0,0.0,-3979.141357421875,3610.65625,-245.06842041015625,-3289.262939453125,15985.90234375,-2127.85986328125,-1008.7294921875,-9423.822265625
0.3333333507180214,37,2545.11669921875,2533.695068359375,905.552734375,-2652.8173828125,-1722.589111328125,-1825.38330078125,-2613.513671875,-483.6956787109375,-5523.580078125,35694.73046875,43057.40625,-36447.046875,-116.26068115234375,150.45562744140625,-100.2901611328125,390.706298828125,933.85986328125,441.0936279296875,-174.77392578125,25.75341796875,-866.6650390625,0.0,0.0,546.134033203125,-2256.823486328125,12677.4404296875,10787.83984375,-10126.8583984375,1271.5115966796875,0.0,0.0,-4334.2783203125,2919.31103515625,-1259.374267578125,-5832.94775390625,15512.26953125,-1830.1405029296875,-2296.57421875,-7476.240234375
0.3416666844859719,38,576.62109375,458.63525390625,5171.71875,1421.6806640625,-3149.7958984375,-1378.954833984375,-2173.939208984375,1924.463623046875,-6661.14453125,37000.640625,37546.83984375,-28612.12109375,-234.7586669921875,528.4983520507812,206.32510375976562,1764.1610107421875,-2725.820068359375,-927.9966430664062,-715.026611328125,-703.855224609375,3022.84814453125,0.0,0.0,785.4888916015625,-1660.4105224609375,12466.8134765625,8926.88671875,-7240.509765625,-1058.1767578125,0.0,0.0,-3331.321533203125,4736.5478515625,142.8202362060547,-4503.30078125,16051.2470703125,-2239.12890625,-1849.74072265625,-5882.16455078125
0.35000001825392246,39,202.6728515625,1694.65673828125,431.3583984375,337.4990234375,-945.15869140625,-1454.81982421875,-2161.91357421875,2521.9111328125,-6475.779296875,34226.99609375,34216.11328125,-24291.14453125,-110.26718139648438,86.44416809082031,-84.86221313476562,-784.2576904296875,67.605224609375,43.25909423828125,-405.527587890625,-147.87744140625,-429.232421875,0.0,0.0,812.3414306640625,969.57763671875,10286.349609375,9473.1865234375,-6295.54931640625,-1155.4920654296875,0.0,0.0,-2622.353759765625,3175.021484375,-893.2604370117188,-4980.001953125,16303.833984375,-3453.38916015625,-1969.9052734375,-5250.22021484375
0.358333352021873,40,-2355.2265625,-2705.723876953125,-30.408203125,2883.195556640625,-417.5791015625,-92.809814453125,-1657.6470947265625,2270.578125,-4992.14208984375,35414.328125,27416.265625,-17145.98828125,-188.82681274414062,483.19110107421875,127.39193725585938,-2683.23046875,-843.458984375,196.77450561523438,510.3525390625,114.255126953125,1608.3507080078125,0.0,0.0,535.757568359375,1917.374755859375,6784.44873046875,7790.83251953125,-2786.363525390625,-3266.275634765625,0.0,0.0,-1916.703369140625,4139.18896484375,421.4903564453125,-4209.4677734375,15744.8857421875,-3306.87255859375,-2389.797607421875,-2824.900146484375
0.36666668578982353,41,-463.497314453125,1156.3095703125,-83.03173828125,1467.203857421875,-377.277587890625,-653.740478515625,-2570.71533203125,1750.9217529296875,-5184.234375,32316.501953125,22489.533203125,-19749.64453125,-81.38790893554688,53.896026611328125,-64.86956787109375,-1114.0499267578125,283.517578125,443.9507751464844,-235.166015625,-353.45458984375,-191.0130615234375,0.0,0.0,742.4002685546875,2838.909423828125,7663.34912109375,7886.4296875,-1913.6055908203125,-1979.6119384765625,0.0,0.0,-2421.035888671875,3155.92626953125,-560.35205078125,-3872.370849609375,15861.8154296875,-3145.049560546875,-1554.272216796875,-3098.87646484375
0.37500001955777407,42,-2573.7197265625,1671.5738525390625,-1973.53076171875,2787.768310546875,-304.88916015625,839.8177490234375,-2520.746337890625,2321.71875,-3315.310546875,30437.7578125,15336.6171875,-13503.6259765625,-146.16952514648438,203.22006225585938,-83.4639892578125,-1197.542236328125,-78.36279296875,-635.607177734375,-3559.35888671875,-1283.803955078125,2272.1240234375,0.0,0.0,-305.71484375,3937.611328125,5434.5771484375,6630.90966796875,1301.977783203125,-2419.8095703125,0.0,0.0,-1841.9639892578125,3854.721435546875,-96.7540283203125,-3392.305908203125,16111.248046875,-2384.679931640625,-999.677978515625,-1644.513427734375
